GOid
Biological Process Annotation Description
Frequency
GO:0042148,"The process in which the nucleoprotein complex (composed of the broken single-strand DNA and the recombinase) searches and identifies a region of homology in intact duplex DNA. The broken single-strand DNA displaces the like strand and forms Watson-Crick base pairs with its complement, forming a duplex in which each strand is from one of the two recombining DNA molecules.",1
GO:0051106,"Any process that activates or increases the frequency, rate or extent of DNA ligation, the re-formation of a broken phosphodiester bond in the DNA backbone, carried out by DNA ligase.",1
GO:0000722,"Any recombinational process that contributes to the maintenance of proper telomeric length.",1
GO:0001932,"Any process that modulates the frequency, rate or extent of addition of phosphate groups into an amino acid in a protein.",1
GO:0051865,"The ubiquitination by a protein of one or more of its own amino acid residues, or residues on an identical protein. Ubiquitination occurs on the lysine residue by formation of an isopeptide crosslink.",1
GO:0072711,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hydroxyurea stimulus.",1
GO:0035563,"Any process that increases the frequency, rate or extent of chromatin binding. Chromatin binding is the selective interaction with chromatin, the network of fibers of DNA, protein, and sometimes RNA, that make up the chromosomes of the eukaryotic nucleus during interphase.",1
GO:0000076,"A signal transduction process that contributes to a DNA replication checkpoint, that prevents the initiation of nuclear division until DNA replication is complete, thereby ensuring that progeny inherit a full complement of the genome.",1
GO:0033262,"Any process that modulates the frequency, rate or extent of The DNA-dependent DNA replication that occurs in the nucleus of eukaryotic organisms as part of the cell cycle.",1
GO:2000104,"Any process that stops, prevents, or reduces the frequency, rate or extent of DNA-dependent DNA replication.",1
GO:2000105,"Any process that activates or increases the frequency, rate or extent of DNA-templated DNA replication.",1
GO:0071163,"The aggregation, arrangement and bonding together of a set of components to form the DNA replication preinitiation complex, a protein-DNA complex that is assembled at DNA replication origins immediately prior to the initiation of DNA replication. The complex consists of proteins that initiate the DNA binding, melt the helix and enable helicase activity.",1
GO:1902595,"Any process that modulates the frequency, rate or extent of DNA replication origin binding.",1
GO:1905342,"Any process that activates or increases the frequency, rate or extent of protein localization to kinetochore.",1
GO:0033044,"Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of a chromosome.",1
GO:0051383,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the kinetochore, a multisubunit complex that is located at the centromeric region of DNA and provides an attachment point for the spindle microtubules.",1
GO:0051315,"The cell cycle process in which spindle microtubules become physically associated with the proteins making up the kinetochore complex as part of mitotic metaphase plate congression.",1
GO:0072708,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a sorbitol stimulus.",1
GO:1905341,"Any process that stops, prevents or reduces the frequency, rate or extent of protein localization to kinetochore.",1
GO:1902426,"A positive regulation of the mitotic metaphase/anaphase transition that results from deactivation of the mitotic spindle assembly checkpoint.",1
GO:0031334,"Any process that activates or increases the frequency, rate or extent of protein complex assembly.",1
GO:0071456,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating lowered oxygen tension. Hypoxia, defined as a decline in O2 levels below normoxic levels of 20.8 - 20.95%, results in metabolic adaptation at both the cellular and organismal level.",1
GO:0031639,"The process in which inactive plasminogen is processed to active plasmin. This process includes cleavage at an internal Arg-Val site to form an N-terminal A-chain and C-terminal B-chain held together by a disulfide bond, and can include further proteolytic cleavage events to remove the preactivation peptide.",1
GO:0006264,"The process in which new strands of DNA are synthesized in the mitochondrion.",1
GO:0009185,"The chemical reactions and pathways involving a ribonucleoside diphosphate, a compound consisting of a nucleobase linked to a ribose sugar esterified with diphosphate on the sugar.",1
GO:0009263,"The chemical reactions and pathways resulting in the formation of a deoxyribonucleotide, a compound consisting of deoxyribonucleoside (a base linked to a deoxyribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar.",1
GO:0070318,"A cell cycle process that activates or increases the rate or extent of the transition from the G0 quiescent state to the G1 phase.",1
GO:0051290,"The formation of a protein heterotetramer, a macromolecular structure consisting of four noncovalently associated subunits, of which not all are identical.",1
GO:0009265,"The chemical reactions and pathways resulting in the formation of a 2'-deoxyribonucleotide, a compound consisting of 2'-deoxyribonucleoside (a base linked to a 2'-deoxyribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar.",1
GO:0051345,"Any process that activates or increases the frequency, rate or extent of hydrolase activity, the catalysis of the hydrolysis of various bonds.",1
GO:0061820,"A telomere loop disassembly process that results in the disassembly of telomeric D-loops. A telomeric D-loop is a three-stranded DNA displacement loop that forms at the site where the telomeric 3' single-stranded DNA overhang (formed of the repeat sequence TTAGGG in mammals) is tucked back inside the double-stranded component of telomeric DNA molecule, thus forming a t-loop or telomeric-loop and protecting the chromosome terminus.",1
GO:0007420,"The process whose specific outcome is the progression of the brain over time, from its formation to the mature structure. Brain development begins with patterning events in the neural tube and ends with the mature structure that is the center of thought and emotion. The brain is responsible for the coordination and control of bodily activities and the interpretation of information from the senses (sight, hearing, smell, etc.).",1
GO:0098530,"Any process that increases the rate, frequency or extent of strand invasion. Strand invasion is the process in which the nucleoprotein complex (composed of the broken single-strand DNA and the recombinase) searches and identifies a region of homology in intact duplex DNA. The broken single-strand DNA displaces the like strand and forms Watson-Crick base pairs with its complement, forming a duplex in which each strand is from one of the two recombining DNA molecules.",1
GO:0044806,"The process by which G-quadruplex (also known as G4) DNA, which is a four-stranded DNA structure held together by guanine base pairing, is unwound or 'melted'.",1
GO:0040009,"Any process that modulates the rate of growth of all or part of an organism.",1
GO:0090656,"A telomere maintenance process that results in the formation of a telomeric circle, or t-circle. A t-circle is an extrachromosomal duplex or single-stranded circular DNA molecule composed of t-arrays. T-circles are involved in the control of telomere length via alternative-lengthening of telomeres (ALT) pathway and telomere rapid deletion (TRD).",1
GO:0010259,"An aging process that has as participant a whole multicellular organism. Multicellular organism aging includes loss of functions such as resistance to disease, homeostasis, and fertility, as well as wear and tear. Multicellular organisms aging includes processes like cellular senescence and organ senescence, but is more inclusive. May precede death (GO:0016265) of an organism and may succeed developmental maturation (GO:0021700).",1
GO:0006259,"Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides.",1
GO:0007568,"A developmental process that is a deterioration and loss of function over time. Aging includes loss of functions such as resistance to disease, homeostasis, and fertility, as well as wear and tear. Aging includes cellular senescence, but is more inclusive. May precede death and may succeed developmental maturation (GO:0021700).",1
GO:0045662,"Any process that stops, prevents, or reduces the frequency, rate or extent of myoblast differentiation. A myoblast is a mononucleate cell type that, by fusion with other myoblasts, gives rise to the myotubes that eventually develop into skeletal muscle fibers.",1
GO:0006935,"The directed movement of a motile cell or organism, or the directed growth of a cell guided by a specific chemical concentration gradient. Movement may be towards a higher concentration (positive chemotaxis) or towards a lower concentration (negative chemotaxis).",1
GO:0006335,"The formation of nucleosomes on newly synthesized DNA, coupled to strand elongation.",1
GO:0008283,"The multiplication or reproduction of cells, resulting in the expansion of a cell population.",1
GO:0042325,"Any process that modulates the frequency, rate or extent of addition of phosphate groups into a molecule.",1
GO:0071310,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic substance stimulus.",1
GO:0006968,"A defense response that is mediated by cells.",1
GO:0009749,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a glucose stimulus.",1
GO:0006882,"Any process involved in the maintenance of an internal steady state of zinc ions at the level of a cell.",1
GO:0061088,"Any process that modulates the rate, frequency, or extent of sequestering of zinc ion. Sequestering of zinc ion is the process of binding or confining zinc ions such that they are separated from other components of a biological system.",1
GO:0071577,"A process in which a zinc II ion is transported from one side of a membrane to the other by means of some agent such as a transporter or pore.",1
GO:0010043,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a zinc ion stimulus.",1
GO:0030073,"The regulated release of proinsulin from secretory granules accompanied by cleavage of proinsulin to form mature insulin. In vertebrates, insulin is secreted from B granules in the B cells of the vertebrate pancreas and from insulin-producing cells in insects.",1
GO:0062111,"The directed import of zinc(2+) from the cytosol, across an organelle membrane, into the organelle.",1
GO:0006829,"The directed movement of zinc (Zn II) ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",1
GO:0032119,"The process of binding or confining zinc ions such that they are separated from other components of a biological system.",1
GO:0034341,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interferon-gamma stimulus. Interferon-gamma is also known as type II interferon.",1
GO:0060627,"Any process that modulates the rate, frequency, or extent of vesicle-mediated transport, the directed movement of substances, either within a vesicle or in the vesicle membrane, into, out of or within a cell.",1
GO:0030070,"The formation of mature insulin by proteolysis of the precursor preproinsulin. The signal sequence is first cleaved from preproinsulin to form proinsulin; proinsulin is then cleaved to release the C peptide, leaving the A and B chains of mature insulin linked by disulfide bridges.",1
GO:0032024,"Any process that activates or increases the frequency, rate or extent of the regulated release of insulin.",1
GO:0070555,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interleukin-1 stimulus.",1
GO:0090102,"The progression of the cochlea over time from its formation to the mature structure. The cochlea is the snail-shaped portion of the inner ear that is responsible for the detection of sound.",1
GO:1905775,"Any process that stops, prevents or reduces the frequency, rate or extent of ATP-dependent DNA helicase activity.",1
GO:0090618,"The process of removing the PCNA complex from DNA when Okazaki fragments are completed or the replication fork terminates.",1
GO:0016479,"Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase I.",1
GO:0016480,"Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase III.",1
GO:0018026,"The methylation of peptidyl-lysine to form peptidyl-N6-methyl-L-lysine.",1
GO:0018027,"The methylation of peptidyl-lysine to form peptidyl-N6,N6-dimethyl-L-lysine.",1
GO:0018021,"The methylation of peptidyl-L-histidine to form peptidyl-L-1'-methyl-L-histidine (otherwise known as tau-methylhistidine, tele-methylhistidine) or peptidyl-L-3'-methyl-L-histidine (otherwise known as pi-methylhistidine, pros-methylhistidine).",1
GO:0030047,"Covalent modification of an actin molecule.",1
GO:0051149,"Any process that activates or increases the frequency, rate or extent of muscle cell differentiation.",1
GO:0070472,"Any process that modulates the frequency, rate or extent of uterine smooth muscle contraction.",1
GO:0060828,"Any process that modulates the rate, frequency, or extent of the Wnt signaling pathway through beta-catenin, the series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of the target cell, followed by propagation of the signal via beta-catenin, and ending with a change in transcription of target genes.",1
GO:1902499,"Any process that activates or increases the frequency, rate or extent of protein autoubiquitination.",1
GO:1902823,"Any process that stops, prevents or reduces the frequency, rate or extent of late endosome to lysosome transport.",1
GO:0051900,"Any process that modulates the frequency, rate or extent of the change in the membrane potential of the mitochondria from negative to positive.",1
GO:0021756,"The progression of the striatum over time from its initial formation until its mature state. The striatum is a region of the forebrain consisting of the caudate nucleus, putamen and fundus striati.",1
GO:0046039,"The chemical reactions and pathways involving GTP, guanosine triphosphate.",1
GO:1902803,"Any process that modulates the frequency, rate or extent of synaptic vesicle transport.",1
GO:0007029,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the endoplasmic reticulum.",1
GO:1901727,"Any process that activates or increases the frequency, rate or extent of histone deacetylase activity.",1
GO:2000300,"Any process that modulates the frequency, rate or extent of synaptic vesicle exocytosis.",1
GO:0032760,"Any process that activates or increases the frequency, rate or extent of tumor necrosis factor production.",1
GO:0040012,"Any process that modulates the frequency, rate or extent of locomotion of a cell or organism.",1
GO:0035556,"The process in which a signal is passed on to downstream components within the cell, which become activated themselves to further propagate the signal and finally trigger a change in the function or state of the cell.",1
GO:1902236,"Any process that stops, prevents or reduces the frequency, rate or extent of an endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway.",1
GO:1901214,"Any process that modulates the frequency, rate or extent of neuron death.",1
GO:0031647,"Any process that affects the structure and integrity of a protein, altering the likelihood of its degradation or aggregation.",1
GO:0070585,"A process in which a protein is transported to, or maintained in, a location within the mitochondrion.",1
GO:0019722,"Any intracellular signal transduction in which the signal is passed on within the cell via calcium ions.",1
GO:0042391,"Any process that modulates the establishment or extent of a membrane potential, the electric potential existing across any membrane arising from charges in the membrane itself and from the charges present in the media on either side of the membrane.",1
GO:0035641,"The specific movement from place to place of an organism in response to a novel environment.",1
GO:0007254,"An intracellular protein kinase cascade containing at least a JNK (a MAPK), a JNKK (a MAPKK) and a JUN3K (a MAP3K). The cascade can also contain an additional tier: the upstream MAP4K. The kinases in each tier phosphorylate and activate the kinases in the downstream tier to transmit a signal within a cell.",1
GO:2000172,"Any process that modulates the frequency, rate or extent of branching morphogenesis of a nerve.",1
GO:0010955,"Any process that decreases the rate, frequency or extent of protein maturation by peptide bond cleavage.",1
GO:0043406,"Any process that activates or increases the frequency, rate or extent of MAP kinase activity.",1
GO:0140058,"The process in which the anatomical structures of a neuron projection are generated and organized into branches. A neuron projection is any process extending from a neural cell, such as axons or dendrites.",1
GO:0071287,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a manganese ion stimulus.",1
GO:0007040,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a lysosome. A lysosome is a cytoplasmic, membrane-bounded organelle that is found in most animal cells and that contains a variety of hydrolases.",1
GO:0060161,"Any process that activates or increases the frequency, rate or extent of the dopamine receptor protein signaling pathway. A dopamine receptor signaling pathway is the series of molecular signals generated as a consequence of a dopamine receptor binding to one of its physiological ligands.",1
GO:1903215,"Any process that stops, prevents or reduces the frequency, rate or extent of protein targeting to mitochondrion.",1
GO:0006914,"The cellular catabolic process in which cells digest parts of their own cytoplasm; allows for both recycling of macromolecular constituents under conditions of cellular stress and remodeling the intracellular structure for cell differentiation.",1
GO:0009267,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of deprivation of nourishment.",1
GO:0051770,"Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of a nitric oxide synthase enzyme.",1
GO:0051646,"Any process in which a mitochondrion or mitochondria are transported to, and/or maintained in, a specific location within the cell.",1
GO:1903351,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a dopamine stimulus.",1
GO:1904887,"The aggregation, arrangement and bonding together of a set of components to form a Wnt signalosome.",1
GO:0072593,"The chemical reactions and pathways involving a reactive oxygen species, any molecules or ions formed by the incomplete one-electron reduction of oxygen. They contribute to the microbicidal activity of phagocytes, regulation of signal transduction and gene expression, and the oxidative damage to biopolymers.",1
GO:2000469,"Any process that stops, prevents or reduces the frequency, rate or extent of peroxidase activity.",1
GO:0010508,"Any process that activates, maintains or increases the rate of autophagy. Autophagy is the process in which cells digest parts of their own cytoplasm.",1
GO:0090394,"Any process that prevents the establishment or decreases the extent of the excitatory postsynaptic potential (EPSP) which is a temporary increase in postsynaptic potential due to the flow of positively charged ions into the postsynaptic cell. The flow of ions that causes an EPSP is an excitatory postsynaptic current (EPSC) and makes it easier for the neuron to fire an action potential.",1
GO:0070997,"The process of cell death in a neuron.",1
GO:0071356,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a tumor necrosis factor stimulus.",1
GO:0010738,"Any process that modulates the rate, frequency, or extent of protein kinase A signaling. PKA signaling is the series of reactions, mediated by the intracellular serine/threonine kinase protein kinase A, which occurs as a result of a single trigger reaction or compound.",1
GO:0006897,"A vesicle-mediated transport process in which cells take up external materials or membrane constituents by the invagination of a small region of the plasma membrane to form a new membrane-bounded vesicle.",1
GO:1905289,"Any process that modulates the frequency, rate or extent of CAMKK-AMPK signaling cascade.",1
GO:1902692,"Any process that modulates the frequency, rate or extent of neuroblast proliferation.",1
GO:0010506,"Any process that modulates the frequency, rate or extent of autophagy. Autophagy is the process in which cells digest parts of their own cytoplasm.",1
GO:1902902,"Any process that stops, prevents or reduces the frequency, rate or extent of autophagosome assembly.",1
GO:0016242,"Any process that stops, prevents, or reduces the frequency, rate or extent of macroautophagy.",1
GO:0014041,"Any process that modulates the frequency, rate or extent of neuron maturation, the process leading to the attainment of the full functional capacity of a neuron. This process is independent of morphogenetic change.",1
GO:1905279,"Any process that modulates the frequency, rate or extent of retrograde transport, endosome to Golgi.",1
GO:0021772,"The progression of the olfactory bulb over time from its initial formation until its mature state. The olfactory bulb coordinates neuronal signaling involved in the perception of smell. It receives input from the sensory neurons and outputs to the olfactory cortex.",1
GO:1903980,"Any process that activates or increases the frequency, rate or extent of microglial cell activation.",1
GO:0032436,"Any process that activates or increases the frequency, rate or extent of the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of ubiquitin, and mediated by the proteasome.",1
GO:0070973,"A process in which a protein is transported to, or maintained in, a location at an endoplasmic reticulum exit site.",1
GO:0060628,"Any process that modulates the rate, frequency, or extent of ER to Golgi vesicle-mediated transport, the directed movement of substances from the endoplasmic reticulum (ER) to the Golgi, mediated by COP II vesicles. Small COP II coated vesicles form from the ER and then fuse directly with the cis-Golgi. Larger structures are transported along microtubules to the cis-Golgi.",1
GO:1903206,"Any process that stops, prevents or reduces the frequency, rate or extent of hydrogen peroxide-induced cell death.",1
GO:0035640,"The specific behavior of an organism in response to a novel environment or stimulus.",1
GO:0000165,"An intracellular protein kinase cascade containing at least a MAPK, a MAPKK and a MAP3K. The cascade can also contain an additional tiers: the upstream MAP4K. The kinases in each tier phosphorylate and activate the kinase in the downstream tier to transmit a signal within a cell.",1
GO:0035751,"Any process that modulates the pH of the lysosomal lumen, measured by the concentration of the hydrogen ion.",1
GO:0048812,"The process in which the anatomical structures of a neuron projection are generated and organized. A neuron projection is any process extending from a neural cell, such as axons or dendrites.",1
GO:1903217,"Any process that stops, prevents or reduces the frequency, rate or extent of protein processing involved in protein targeting to mitochondrion.",1
GO:0060159,"Any process that modulates the frequency, rate or extent of a dopamine receptor signaling pathway activity. A dopamine receptor signaling pathway is the series of molecular signals generated as a consequence of a dopamine receptor binding to one of its physiological ligands.",1
GO:0034599,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of oxidative stress, a state often resulting from exposure to high levels of reactive oxygen species, e.g. superoxide anions, hydrogen peroxide (H2O2), and hydroxyl radicals.",1
GO:0048312,"Any process that establishes the spatial arrangement of mitochondria within the cell.",1
GO:0090140,"Any process that modulates the rate, frequency or extent of mitochondrial fission. Mitochondrial fission is the division of a mitochondrion within a cell to form two or more separate mitochondrial compartments.",1
GO:0022028,"The migration of cells in the telencephalon from the subventricular zone to the olfactory bulb in which cells move orthogonally to the direction of radial migration and do not use radial glial cell processes as substrates for migration.",1
GO:0090263,"Any process that increases the rate, frequency, or extent of the Wnt signaling pathway through beta-catenin, the series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of the target cell, followed by propagation of the signal via beta-catenin, and ending with a change in transcription of target genes.",1
GO:0035564,"Any process that modulates the size of a kidney.",1
GO:0060070,"The series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of the target cell, followed by propagation of the signal via beta-catenin, and ending with a change in transcription of target genes. In this pathway, the activated receptor signals via downstream effectors that result in the inhibition of beta-catenin phosphorylation, thereby preventing degradation of beta-catenin. Stabilized beta-catenin can then accumulate and travel to the nucleus to trigger changes in transcription of target genes.",1
GO:0007030,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the Golgi apparatus.",1
GO:1903125,"A peptidyl-threonine phosphorylation that results in negative regulation of thioredoxin peroxidase activity.",1
GO:0008104,"Any process in which a protein is transported to, or maintained in, a specific location.",1
GO:1900244,"Any process that activates or increases the frequency, rate or extent of synaptic vesicle endocytosis.",1
GO:0007528,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a neuromuscular junction.",1
GO:0030512,"Any process that stops, prevents, or reduces the frequency, rate or extent of any TGF-beta receptor signaling pathway.",1
GO:0030511,"Any process that activates or increases the frequency, rate or extent of TGF-beta receptor signaling pathway activity.",1
GO:2000772,"Any process that modulates the frequency, rate or extent of cellular senescence.",1
GO:2001020,"Any process that modulates the frequency, rate or extent of response to DNA damage stimulus.",1
GO:0030317,"The directed, self-propelled movement of a cilium (aka flagellum) that contributes to the movement of a flagellated sperm.",1
GO:0007286,"The process whose specific outcome is the progression of a spermatid over time, from its formation to the mature structure.",1
GO:0031065,"Any process that activates or increases the frequency, rate or extent of the removal of acetyl groups from histones.",1
GO:0007141,"A cell cycle process comprising the steps by which a cell progresses through male meiosis I, the first meiotic division in the male germline.",1
GO:1902166,"Any process that stops, prevents or reduces the frequency, rate or extent of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator.",1
GO:0072520,"The reproductive developmental process whose specific outcome is the progression of the seminiferous tubule over time, from its formation to the mature structure. Seminiferous tubules are ducts located in the testicles, and are the specific location of meiosis, and the subsequent creation of gametes, namely spermatozoa.",1
GO:0006355,"Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription.",1
GO:1902459,"Any process that activates or increases the frequency, rate or extent of stem cell population maintenance.",1
GO:0048133,"The self-renewing division of a germline stem cell in the male gonad, to produce a daughter stem cell and a daughter germ cell, which will divide to form the male gametes.",1
GO:0006325,"The assembly or remodeling of chromatin composed of DNA complexed with histones, other associated proteins, and sometimes RNA.",1
GO:0030336,"Any process that stops, prevents, or reduces the frequency, rate or extent of cell migration.",1
GO:1902455,"Any process that stops, prevents or reduces the frequency, rate or extent of stem cell population maintenance.",1
GO:0060612,"The process whose specific outcome is the progression of adipose tissue over time, from its formation to the mature structure. Adipose tissue is specialized tissue that is used to store fat.",1
GO:0071222,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipopolysaccharide stimulus; lipopolysaccharide is a major component of the cell wall of gram-negative bacteria.",1
GO:0032869,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an insulin stimulus. Insulin is a polypeptide hormone produced by the islets of Langerhans of the pancreas in mammals, and by the homologous organs of other organisms.",1
GO:0046890,"Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of lipids.",1
GO:0046626,"Any process that modulates the frequency, rate or extent of insulin receptor signaling.",1
GO:0040014,"Any process that modulates the frequency, rate or extent of growth of the body of an organism so that it reaches its usual body size.",1
GO:0050994,"Any process that modulates the frequency, rate, or extent of the chemical reactions and pathways resulting in the breakdown of lipids.",1
GO:0061469,"Any process that modulates the frequency, rate or extent of type B pancreatic cell proliferation.",1
GO:1904628,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a phorbol 13-acetate 12-myristate stimulus.",1
GO:1904637,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an ionomycin stimulus.",1
GO:0060260,"Any process that modulates the rate, frequency or extent of a process involved in starting transcription from an RNA polymerase II promoter.",1
GO:1905784,"Any process that modulates the frequency, rate or extent of anaphase-promoting complex-dependent catabolic process.",1
GO:0051298,"The replication of a centrosome, a structure comprised of a pair of centrioles and peri-centriolar material from which a microtubule spindle apparatus is organized.",1
GO:0031453,"Any process that activates or increases the frequency, rate or extent of heterochromatin formation.",1
GO:0032298,"Any process that activates or increases the frequency, rate or extent of initiation of DNA-dependent DNA replication.",1
GO:0007099,"The cell cycle process in which a daughter centriole is formed perpendicular to an existing centriole. An immature centriole contains a ninefold radially symmetric array of single microtubules; mature centrioles consist of a radial array of nine microtubule triplets, doublets, or singlets depending upon the species and cell type. Duplicated centrioles also become the ciliary basal body in cells that form cilia during G0.",1
GO:0071732,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitric oxide stimulus.",1
GO:0006813,"The directed movement of potassium ions (K+) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",1
GO:0008584,"The process whose specific outcome is the progression of the male gonad over time, from its formation to the mature structure.",1
GO:0002204,"The process in which immunoglobulin genes are formed through recombination of the germline genetic elements, also known as immunoglobulin gene segments, within a single locus following the induction of and contributing to an immune response.",1
GO:0048304,"Any process that activates or increases the frequency, rate or extent of isotype switching to IgG isotypes.",1
GO:0007281,"The process whose specific outcome is the progression of an immature germ cell over time, from its formation to the mature structure (gamete). A germ cell is any reproductive cell in a multicellular organism.",1
GO:0006119,"The phosphorylation of ADP to ATP that accompanies the oxidation of a metabolite through the operation of the respiratory chain. Oxidation of compounds establishes a proton gradient across the membrane, providing the energy for ATP synthesis.",1
GO:0071168,"Any process in which a protein is transported to, or maintained at, a part of a chromosome that is organized into chromatin.",1
GO:0001701,"The process whose specific outcome is the progression of the embryo in the uterus over time, from formation of the zygote in the oviduct, to birth. An example of this process is found in Mus musculus.",1
GO:0048298,"Any process that activates or increases the frequency, rate or extent of isotype switching to IgA isotypes.",1
GO:0030183,"The process in which a precursor cell type acquires the specialized features of a B cell. A B cell is a lymphocyte of B lineage with the phenotype CD19-positive and capable of B cell mediated immunity.",1
GO:0019724,"Any process involved with the carrying out of an immune response by a B cell, through, for instance, the production of antibodies or cytokines, or antigen presentation to T cells.",1
GO:0031573,"A mitotic cell cycle checkpoint that slows DNA synthesis in response to DNA damage by the prevention of new origin firing and the stabilization of slow replication fork progression.",1
GO:0010224,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a UV-B radiation stimulus. UV-B radiation (UV-B light) spans the wavelengths 280 to 315 nm.",1
GO:1904161,"Any DNA synthesis that is involved in UV-damage excision repair.",1
GO:0032880,"Any process that modulates the frequency, rate or extent of any process in which a protein is transported to, or maintained in, a specific location.",1
GO:0007129,"The meiotic cell cycle process where side by side pairing and physical juxtaposition of homologous chromosomes is created during meiotic prophase. Homologous chromosome pairing begins when the chromosome arms begin to pair from the clustered telomeres and ends when synaptonemal complex or linear element assembly is complete.",1
GO:1902462,"Any process that activates or increases the frequency, rate or extent of mesenchymal stem cell proliferation.",1
GO:0045087,"Innate immune responses are defense responses mediated by germline encoded components that directly recognize components of potential pathogens.",1
GO:0007154,"Any process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment.",1
GO:0001541,"The process whose specific outcome is the progression of the ovarian follicle over time, from its formation to the mature structure.",1
GO:0050830,"Reactions triggered in response to the presence of a Gram-positive bacterium that act to protect the cell or organism.",1
GO:0001890,"The process whose specific outcome is the progression of the placenta over time, from its formation to the mature structure. The placenta is an organ of metabolic interchange between fetus and mother, partly of embryonic origin and partly of maternal origin.",1
GO:0032431,"Any process that initiates the activity of the inactive enzyme phospholipase A2.",1
GO:0009303,"The synthesis of ribosomal RNA (rRNA), any RNA that forms part of the ribosomal structure, from a DNA template.",1
GO:0007202,"The initiation of the activity of the inactive enzyme phospolipase C as the result of The series of molecular signals generated as a consequence of a G protein-coupled receptor binding to its physiological ligand.",1
GO:0006651,"The chemical reactions and pathways resulting in the formation of diacylglycerol, a glyceride in which any two of the R groups (positions not specified) are acyl groups while the remaining R group can be either H or an alkyl group.",1
GO:0016078,"The chemical reactions and pathways resulting in the breakdown of tRNA, transfer RNA, a class of relatively small RNA molecules responsible for mediating the insertion of amino acids into the sequence of nascent polypeptide chains during protein synthesis.",1
GO:0050714,"Any process that activates or increases the frequency, rate or extent of the controlled release of a protein from a cell.",1
GO:0030041,"Assembly of actin filaments by the addition of actin monomers to a filament.",1
GO:0048662,"Any process that stops, prevents or reduces the rate or extent of smooth muscle cell proliferation.",1
